name,Santa Barbara Zoo,Sustainable Wine Tours,Mission Santa Barbara,Captain Jack's Tours & Events,Stearns Wharf,Celebration Cruises,Santa Barbara Botanic Garden,Arroyo Burro Beach,Santa Barbara County Courthouse,SB Buggie,Santa Barbara Art Glass,Santa Barbara Adventure Company,DeeTours of Santa Barbara,Cal Coast Adventures,Third Window Brewing,Jump On The School Bus,Wine Edventures,Segway of Santa Barbara,Douglas Family Preserve,Wheel Fun Rentals - 24 E Mason St,Wine Canyon Tours,RockStar Transportation,Cloud Climbers Jeep Tours,MOXI - The Wolf Museum Of Exploration + Innovation,India House,Night Lizard Brewing Company,Movegreen,Taste Santa Barbara Food Tours,Land and Sea Shark Tour,Santa Barbara Museum of Natural History,Grapeline Wine Tours,Santa Barbara Home Improvement Center,Channel Islands Outfitters,Biergarten,Santa Barbara Museum of Art,Lotusland,Santa Barbara Museum of Natural History Sea Center,Santa Barbara Bikes To Go,Rancho Oso RV & Camping Resort,Santa Barbara Beach Horseback Rides,Santa Barbara Sunrise RV Park,Sunset Kidd Sailing Cruises and Whale Watching,Pete's Preferred Wine Tours,The Garden,Wine Tasting Designated Drivers of Santa Barbara,Preferred Limousine & Transportation,Shoreline Park,Condor Express Whale Watching,Eat This Shoot That!,Eos Transportation,I Bike Santa Barbara Wine Country Tours,Alice Keck Park Memorial Gardens,Channel Islands Expeditions,Moreton Bay Fig Tree,AutoCamp Santa Barbara,Santa Barbara Trolley,Alameda Park,WDC Kitchen & Bath - Santa Barbara,Social Cycle,SB Chauffeuring & Tours,East Beach,World Market,Terra Sol Garden Center,Warbler Records & Goods,Santa Barbara Classic Wine Tours,Silk Road Transportation and Wine Tours,Sears Santa Barbara,Target,Cloud 10 Jump Club,Chumash Painted Cave State Historic Park,Stardust Sportfishing,FreeWalkingTourSB,Explore Wines Tour,Santa Barbara Taste,Enjoy The Mountain,Appellation Wine Tours,Anthropologie,Rooted Vine Tours,One Thousand Steps Beach,Surf N Wear's Beach House,Elings Park,Leadbetter Beach,Mesa Lane Steps,La Sumida Nursery,The Blue Door,SB Evolution Landscape,DIANI,Ross Dress for Less,San Andres Hardware,Santa Barbara Backroads Wine Tours,Santa Barbara Design Center,Santa Barbara Historical Museum,Luxe Transportation,ABS Glass,Sensational Pets,Santa Barbara Harbor,Sophie's French Maids,Santa Barbara Mattress,El Presidio de Santa Bárbara State Historic Park,Reid's Appliances
Appellation Wine Tours,11.792683817020622,1.7298962475127997,5.99612327138222,0.0,7.75231318447816,8.090122506427408,12.033612003382132,10.687040999153549,2.6551313991469248,6.019031354401497,7.920942263637491,4.608300675920955,2.9665774997775483,8.872202585670298,5.590282554241808,14.576610389826575,2.9665774997775483,6.2726883684628385,9.509178283910627,6.281106971951602,10.063157683561744,4.523052192489806,0.0,5.739520857078901,4.635324899027931,3.8346393941796633,7.5799088976061455,0.0,6.447739014718608,6.9252491453348135,3.4675546186236077,5.8110195373853974,7.267401953159365,6.443527571790766,2.152247965762016,16.540182668046217,7.891682892718531,8.872202585670298,42.06474117150002,35.88309835149504,12.172423428373094,7.260395307127072,4.827407654006971,1.4917762474262017,0.0,2.6614827809320283,7.822876826859461,6.658919573109614,7.969499785480659,4.58345844288423,7.146101519802265,3.5391844891604265,6.641045457887245,5.102026675664589,6.62747704536881,6.810016875322485,3.034973186306471,13.377193761006732,6.160689535851704,9.653504366440739,12.030570015050067,3.9333153465748145,28.049752559863254,3.659325234717557,6.897568978704102,0.0,12.001701387042765,12.854805631463787,23.00216485133973,33.198047829100574,6.47155259595024,0.0,0.0,0.0,6.759040131372298,0.0,2.0440027574267576,7.372160709975896,8.153254422092138,6.43335427834083,7.547812588285444,6.907052830121447,9.126201299434909,27.754390436058603,5.736939256084779,1.7314946009144119,2.059164446928051,12.936754073755194,1.4432673502893958,1.7298962475127997,6.052700958164634,3.80115183691955,0.0,3.716768561168914,9.93524512301963,7.329837472381197,3.4675546186236077,2.12253244992012,3.371933179338575,4.959059673041278
Anthropologie,10.038377905158876,0.32716018368764177,5.65501402464539,2.0440027574267576,6.727671774267124,7.133106471275683,11.224115549990202,12.721109979037376,0.6173833285699393,4.709537163990719,6.153214704028056,3.247319392391248,1.5395190213508134,7.1563462310010655,3.8306434517132377,15.900558549288817,1.5395190213508134,4.985718820974714,11.448848651297016,5.130736390527382,10.5119192325115,3.889208527543484,2.0440027574267576,4.702667054503748,3.424180028532985,2.5864167087408925,5.965625499995637,2.0440027574267576,5.519487656226227,6.574855402536383,1.806293544353844,4.057363684470205,7.070637976098784,5.293434412057861,0.13486788909322975,14.496643151027783,6.902970352859178,7.1563462310010655,41.990338530058054,34.002675264633076,10.347947592199425,7.040485515764505,2.914833762656332,0.8217323392932148,2.0440027574267576,1.1814293625681258,8.680754049366211,6.043071898856958,6.9836470511401965,3.1686435692705928,6.988922657687322,2.458289763952278,6.025373212468068,4.231352115764991,7.359160183230131,5.5245053277264855,1.7636322939626183,14.575289335359379,4.760707847525531,10.542877277404841,10.371082842247413,2.623784817272903,29.64264718412159,1.854760169417863,5.60432675518215,2.0440027574267576,13.324432437687657,14.058986108331139,24.57007813400487,33.87779499890071,5.8598539508408365,2.0440027574267576,2.0440027574267576,2.0440027574267576,5.475775223403425,2.0440027574267576,0.0,7.1337482580679,9.425590155738755,5.343946129514992,9.588281114476446,7.154854800686171,10.99997879591303,29.396889794494356,4.618777138858712,0.3245486866964885,0.9268812218741093,14.218765452847272,3.482181018342294,0.32716018368764177,4.254474586535656,2.0196319624384587,2.0440027574267576,2.5339527543358606,10.861271562707794,7.093404669120309,1.806293544353844,1.5256943307549693,1.4613172577326163,3.6361241185439477
Rooted Vine Tours,8.66306920335332,7.0488249537603265,12.786993860760422,7.372160709975896,2.9345262448154332,2.757606612747276,18.16165616523587,13.852131342346363,7.273976579990216,4.030903466017743,6.37790780110914,4.65163338587918,5.740265965114559,6.519304411972656,5.767264788788218,21.56628567613579,5.740265965114559,3.9109343679718767,11.453777237819867,3.4353678979746647,17.39771229538145,3.2847615755146453,7.372160709975896,3.2623168115661656,4.278982885698901,4.85125258582586,5.4244725916646965,7.372160709975896,2.6518603992475827,13.708574585384344,5.860703704605899,5.754323630132934,0.1703471240890161,3.4021912819903166,7.219650875518123,16.457426499809156,2.8253107453931663,6.519304411972656,49.123604112269526,31.980434861132466,9.436022609204432,0.12257681365808443,8.89327184376922,7.657719294435921,7.372160709975896,6.0340481825952805,4.319780803828834,1.572515437496863,2.834119902991176,4.798635721638376,0.3417759820855047,9.553034952049844,1.581081545368722,3.2211147570794227,13.997987441344506,3.869344298885378,8.854958311056803,20.522259499595485,4.331826675826213,17.00450357249669,8.270991609855635,4.902888512513386,34.33611254511879,6.138009703770082,3.9008453797039633,7.372160709975896,19.037721608595213,20.001003380557965,29.415153182990714,40.5614314518903,1.6633814268172922,7.372160709975896,7.372160709975896,7.372160709975896,3.8609126810630334,7.372160709975896,7.1337482580679,0.0,6.3242438470697016,3.1944801831891563,12.107304635931705,1.713423716915301,10.546745731889686,33.8978454732791,3.5006895207524065,7.0523471226465215,8.037749287135766,20.002800961120393,8.00282189288436,7.0488249537603265,5.997886224282084,6.037192083207124,7.372160709975896,4.819893780983235,17.274763932645715,0.04233809044958352,5.860703704605899,5.695122053645172,6.508668047059339,4.398295564751507
One Thousand Steps Beach,14.892625440974447,9.148403693597073,14.05149898980147,8.153254422092138,9.122331739662279,9.036535728171332,20.166925902838177,8.393656066315463,9.924705497890876,9.334185116687232,12.029150838060579,9.022909948279773,8.872657290715669,12.454926276742185,10.532555112331604,18.93422358228645,8.872657290715669,9.364226553537096,5.706103559693921,8.95493629336419,17.12324889790938,7.39118541648611,8.153254422092138,8.472581027018151,8.683092210350285,8.647949017871907,11.158039203559065,8.153254422092138,8.339509062773473,14.954904749602761,9.344085966184615,10.635811113212498,6.165604905146472,9.010654951949927,9.55891955612237,22.174508031724052,9.05910825900785,12.454926276742185,49.31901006850473,38.23781369103581,15.623351534532308,6.243796560693383,12.210859219357767,9.389581428343522,8.153254422092138,8.9274228695084,2.0955462574641905,7.434069777012722,9.083764412053984,9.142099725936573,6.016283204127344,11.614754945356623,7.430185004956224,7.936973893314983,13.61939568145266,9.58362974351129,11.013020072983347,18.32866435838684,9.664234694266845,15.914294100118182,14.568434602183526,8.777643669527764,30.152560858424295,9.704996869985681,9.647928878906377,8.153254422092138,16.678757561627265,17.844517306430248,25.50766719190669,38.86428184310165,7.388578511058856,8.153254422092138,8.153254422092138,8.153254422092138,9.554023957205644,8.153254422092138,9.425590155738755,6.3242438470697016,0.0,8.822349873839507,7.953764565254274,4.619357694301737,4.702652763089768,29.560333988478487,8.696217023902298,9.152223011850076,9.977552495170151,17.642134748357584,7.612640957604706,9.148403693597073,10.942299940663702,9.712633587941163,8.153254422092138,8.518350415201862,16.075328620705164,6.31065447813286,9.344085966184615,8.066466698921053,9.81873364237258,9.023929821885382
Surf N Wear's Beach House,6.26590515102367,5.401601634082948,10.781620332145089,6.43335427834083,1.3848349845480918,1.80863267054011,15.612728577148324,15.256024499994272,5.228790374292173,0.9135346889058926,3.2679107019517746,2.1422490960967626,3.8062612852071336,3.6368771141789944,2.726032720149683,21.00417149716364,3.8062612852071336,0.7296014747485449,13.182270521211747,0.2765050420550203,15.841573468090749,2.1026352262758277,6.43335427834083,0.6961818363373188,1.9198105293469077,2.7607484410209757,2.350712208954009,6.43335427834083,0.5448815277393755,11.650139878878244,3.6298542578758743,2.6625586087436073,3.2622954027668456,0.20868356349067907,5.3790768232221655,13.438624495739568,1.5681967602298834,3.6368771141789944,46.92179747149767,30.308810718217153,6.913916448026449,3.1852566465963896,6.242972237856965,6.080936024358947,6.43335427834083,4.168554738676111,7.068321872455319,1.6265068072578595,1.648722200128803,2.2549955249320357,3.316755270970259,7.463034537829714,1.6198449460094884,1.3942328537774513,12.689908549362595,0.7613748955760494,6.808707487947844,19.769461965360787,1.1657383403935475,15.855816376085478,6.167730623583301,2.720851663216123,34.40955567481456,3.770760470120843,0.826961173648023,6.43335427834083,18.426819141713217,19.24845385121659,29.384178773082663,39.21812056488077,1.5727044724113672,6.43335427834083,6.43335427834083,6.43335427834083,0.7335105933214996,6.43335427834083,5.343946129514992,3.1944801831891563,8.822349873839507,0.0,12.881480606035897,4.463121424634827,12.396792557541646,34.07455325350429,0.7255022359710191,5.403982157692181,6.2557893994732074,19.354438143505256,7.547125565872666,5.401601634082948,2.867837072858415,3.621364811682806,6.43335427834083,2.830121532356748,16.1655795002149,3.174858161796757,3.6298542578758743,4.333030544427534,4.2214762969339725,1.761444234181199
Elings Park,18.924075075891366,9.277489940342035,10.83074940187679,7.547812588285444,13.904350379180505,14.076879808729721,16.610321867992322,3.505559976872784,10.192340406523924,12.821858152486119,15.174630303701566,11.654286076163356,10.30994309370484,16.022929312703507,12.924193705713272,11.161716418135418,10.30994309370484,13.015267313139425,4.036626359037973,12.838473765413934,11.385175874033335,10.786418284918334,7.547812588285444,12.2315543586365,11.53063572639271,10.909143546828139,14.645585230899888,7.547812588285444,12.65384993292978,11.453280843617682,10.86668439977152,13.129175252327968,11.943062674729036,12.976758534558417,9.690892923439689,24.0687310820556,13.96248832134157,16.022929312703507,42.69494101978624,43.102864531283835,19.415912353668975,11.987523671136007,12.202836071730319,8.932435209840271,7.547812588285444,10.076001343362876,9.424823888894023,12.30870906788458,14.024297366321191,11.682527848873987,11.772392581469218,10.314155567293716,12.294741607769511,11.508947189117974,8.492324497151614,13.48671417311035,10.116951082393694,10.799252124228506,13.059941009149863,9.503944965111632,18.989064437662034,11.039229730242583,22.416131460479725,11.118447189828325,13.575252039987857,7.547812588285444,9.129601407034281,10.361148067815224,17.646198086781787,31.222766784262205,12.158925567859045,7.547812588285444,7.547812588285444,7.547812588285444,13.438461776583935,7.547812588285444,9.588281114476446,12.107304635931705,7.953764565254274,12.881480606035897,0.0,10.683498988567818,4.5496404282693454,21.90429978191147,12.33653252350293,9.279032803151507,9.389084828059122,10.045110939111932,6.106225808484155,9.277489940342035,13.404923484276171,11.240833588250132,7.547812588285444,10.762351658762727,9.53357964258747,12.072535134371515,10.86668439977152,9.291738922896757,10.88744105586639,11.917821381690073
Leadbetter Beach,10.306738437271957,6.996553172476476,12.691602200826594,6.907052830121447,4.536550507786145,4.422720487893124,18.371136533424902,12.233945480604408,7.432126969549285,5.1559874069673635,7.7307410865678055,5.351046486160294,5.981251879762883,8.008823660983591,6.702691769446275,20.570796665466627,5.981251879762883,5.1101645183220405,9.784284577493699,4.65218786828881,16.95028937060901,3.715937022049698,6.907052830121447,4.2975365924642865,4.967247687026514,5.302516003561039,6.803319757178024,6.907052830121447,3.9336031922531047,13.627414155148278,6.2529645632124184,6.741342152912977,1.5505653717000762,4.667566449876743,7.26290836465995,17.894908394153,4.457891652868583,8.008823660983591,48.95023830713201,33.689414678617204,11.058936293948062,1.626969411458513,9.360935328186148,7.5184305510045135,6.907052830121447,6.202773571060813,2.6636328334993222,2.9174456873329637,4.477907269296219,5.49483193870365,1.397496497076448,9.612107227041744,2.9173177161862784,3.9780619302725633,13.466357471826013,5.207682482493203,8.918470231437473,19.62264451756389,5.483660124018906,16.338876900245022,9.953886524425451,5.393256097702961,33.03411746204218,6.58165881987647,5.2578619023361854,6.907052830121447,18.085043862918585,19.10569301137037,28.163720534403787,39.87288515979437,2.914442402570322,6.907052830121447,6.907052830121447,6.907052830121447,5.18748980958099,6.907052830121447,7.154854800686171,1.713423716915301,4.619357694301737,4.463121424634827,10.683498988567818,0.0,8.862369301428165,32.56059902118617,4.542251939123187,7.000415824102603,7.989628950122599,19.058753979454025,7.242874255549614,6.996553172476476,7.0209436620976815,6.5191730826500605,6.907052830121447,5.224598506881269,16.58508332832578,1.6967867570946433,6.2529645632124184,5.632820159300312,6.871572077897911,5.202439608074178
Mesa Lane Steps,18.660301768214538,10.67493188103529,14.042547216449757,9.126201299434909,13.041646528961278,13.063591669107307,20.1372149907967,3.741480527043651,11.604557046096255,12.661746448750177,15.319251780194165,11.89801163838967,11.097859956127866,15.95589273532672,13.383528969526353,15.59685276927149,11.097859956127866,12.772903383714528,1.0107861502270399,12.452822104230641,15.625495322507728,10.53004279195077,9.126201299434909,11.880688078429792,11.644584763689657,11.298012403313386,14.574326003556482,9.126201299434909,12.007941178105103,14.818291116555656,11.65805325089726,13.543878101635135,10.37751890003835,12.55113935514541,11.129416970019811,25.115883297218094,13.028535229824323,15.95589273532672,47.22785855470497,42.4914683455132,19.3047709538739,10.445348879257915,13.904027879097619,10.611126683789813,9.126201299434909,10.999406540257002,6.706639803415689,11.31268333663327,13.070133727651157,11.97884099289471,10.210838256408637,12.559359621233765,11.303908751987052,11.21352199011124,12.433120176835137,13.123991959673713,12.138620038560077,15.327820847380814,12.965504224050393,13.911065742323613,18.49024036650721,11.439059444106825,25.740000511828562,11.989952651674267,13.20282760118071,9.126201299434909,13.661238773603806,14.898604098832152,21.254898434007405,35.66625047635322,11.215919944101593,9.126201299434909,9.126201299434909,9.126201299434909,13.084126149135786,9.126201299434909,10.99997879591303,10.546745731889686,4.702652763089768,12.396792557541646,4.5496404282693454,8.862369301428165,0.0,25.091988393187812,12.060134414879546,10.677883557239115,11.185362416627212,14.562079134710595,7.943463529083113,10.67493188103529,13.851455478712749,12.059557652567218,9.126201299434909,11.147714602261459,13.973970239628658,10.523458221332868,11.65805325089726,10.086537081152759,11.927277582380604,12.03436398181189
La Sumida Nursery,39.432445994984135,29.18868041356367,26.48642237431268,27.754390436058603,35.28944836160175,35.54659349785303,28.2922917290094,21.384671336138236,29.8393639028903,33.75858361966815,35.54971579402705,32.36268314113983,30.689540941808065,36.55038517049151,33.224754636075765,14.167360562584456,30.689540941808065,34.00336077587333,24.104807203266347,33.95975825137191,21.85867794394782,32.01111354321193,27.754390436058603,33.3813595731222,32.37533705950821,31.588321700435163,35.31201280711056,27.754390436058603,33.97841234640277,26.27586479595145,31.13463844953525,33.451250665832795,33.739505098149564,34.11701410202178,29.43647195132192,41.932488750365714,35.38971696270095,36.55038517049151,34.990801890588074,63.077791918175556,39.70178720716932,33.77591819626911,30.86457866268868,28.57648165086949,27.754390436058603,30.35521173797229,31.25755487406068,33.86220908025341,35.46074134657979,32.33612153087677,33.572315410332884,28.56432921746005,33.84632980211429,32.687316812160276,23.01354148705527,34.53230053827279,28.845537634373628,15.833590206403748,33.913086169187075,20.19980677560589,39.75308789683894,31.687654584276483,1.17150159684397,31.24475863964423,34.62116042520411,27.754390436058603,16.507034205991697,16.245920027815636,5.031446961179631,18.79114658958897,33.69323383144084,27.754390436058603,27.754390436058603,27.754390436058603,34.481342217160666,27.754390436058603,29.396889794494356,33.8978454732791,29.560333988478487,34.07455325350429,21.90429978191147,32.56059902118617,25.091988393187812,0.0,33.41870095703375,29.188033564726428,28.720733480618776,15.822008007640786,26.53424341957243,29.18868041356367,33.65084249460156,31.405862003842223,27.754390436058603,31.467701225436734,19.83773532114158,33.86061780546798,31.13463844953525,29.86898370744755,30.8561014148759,32.710486306879965
The Blue Door,6.669516999091513,4.676522303191615,10.077131871454942,5.736939256084779,2.1090655794640534,2.523994591444376,14.991054370915647,14.808059402017722,4.511876622583527,0.638178411423852,3.339535393181878,1.436080883330927,3.080818529868028,3.895768238165864,2.2673667347740034,20.29888069292802,3.080818529868028,0.713662971500305,12.812650105125355,0.5444337435937799,15.118995864802223,1.5724014976821576,5.736939256084779,0.24604836570681296,1.1949673073647975,2.0352605972977833,2.520392915912155,5.736939256084779,1.0101203977475828,10.951509541262169,2.9155712780859497,2.256644754856965,3.536506833473315,0.7066200946349774,4.654728374085563,13.483613574978994,2.288031108653313,3.895768238165864,46.25474651513514,30.797077115228497,7.263236489155489,3.467454826975037,5.62212851506393,5.35595537359755,5.736939256084779,3.443056204186791,7.054751127656973,1.9570163922024655,2.3687196387809704,1.5578769109570954,3.5576111722913972,6.757902999522467,1.9448107110253168,0.8545417247055621,11.96465304453857,1.15080959432557,6.097985407911046,19.055450950203106,0.9694582726933534,15.13166522090484,6.657589275996327,1.9963050277658365,33.74378317652751,3.0725060789794547,1.239779240998931,5.736939256084779,17.720686519476775,18.53474136719334,28.71159199743741,38.49405654441487,1.8399627364489286,5.736939256084779,5.736939256084779,5.736939256084779,1.1021508689175772,5.736939256084779,4.618777138858712,3.5006895207524065,8.696217023902298,0.7255022359710191,12.33653252350293,4.542251939123187,12.060134414879546,33.41870095703375,0.0,4.678887268521016,5.531616978490184,18.645615526184415,6.884597229652072,4.676522303191615,2.511681236769129,2.9281716101169515,5.736939256084779,2.106030787795709,15.442023764255236,3.474065475486902,2.9155712780859497,3.626595399728353,3.518083682753191,1.0682918040874754
SB Evolution Landscape,10.257848792632112,0.003973639952849789,5.7414805038640235,1.7314946009144119,6.7828267053785245,7.1770850381818425,11.404105095782661,12.400843952463646,0.9411006298651715,4.811613876815051,6.370873548199602,3.3460689937247965,1.6094139382287491,7.3627411678911,4.03846702042044,15.746469341530505,1.6094139382287491,5.084834177885725,11.12457371947407,5.201776595272364,10.49536276539951,3.844945038721937,1.7314946009144119,4.746780260479405,3.4904166166640613,2.6451076046670607,6.144323777964586,1.7314946009144119,5.548826485121301,6.669219555129973,1.960795095733463,4.2646225946004375,6.982279812531624,5.3655761473237575,0.45154172980887836,14.812960831128702,6.951985214316734,7.3627411678911,42.07588864733881,34.25858526992416,10.585251810337972,6.955635698525999,3.2324642736298212,0.6774249410135114,1.7314946009144119,1.2459733017424304,8.452379364437064,6.018412114491379,7.032477714291225,3.2794889866567187,6.893888763147786,2.624624268958865,6.000559958095408,4.237096762213752,7.286087851085714,5.626684357895831,1.9456148170392913,14.441986150905016,4.883525308025073,10.455150026165867,10.568367118898466,2.6985504256649855,29.443610864666205,2.059008219339326,5.708614485962277,1.7314946009144119,13.168204616691627,13.924098914934572,24.374910955832945,33.84154691278927,5.833156991351045,1.7314946009144119,1.7314946009144119,1.7314946009144119,5.5771912534692545,1.7314946009144119,0.3245486866964885,7.0523471226465215,9.152223011850076,5.403982157692181,9.279032803151507,7.000415824102603,10.677883557239115,29.188033564726428,4.678887268521016,0.0,0.9939410339997722,14.070571318538564,3.1731927622829805,0.003973639952849789,4.475154596093998,2.21839816496142,1.7314946009144119,2.5753810686324288,10.768227466480978,7.0114731406722735,1.960795095733463,1.3756690843703245,1.700912787177159,3.730978187504823
DIANI,10.72332997728299,0.9976866240486917,4.750861040613705,2.059164446928051,7.640476413038216,8.050468088600423,10.438391656708177,12.642273885058941,1.1387583523546236,5.59536829911756,6.857871517869627,4.1416679035165345,2.4595320891343593,7.881957856214369,4.5777286978421525,15.114462189164835,2.4595320891343593,5.8731497518094145,11.559464740145557,6.037096940727138,9.590687411764906,4.808839940428062,2.059164446928051,5.621830302731976,4.336731572262566,3.5046288548156386,6.751123740816305,2.059164446928051,6.44237822216821,5.676919365590459,2.6693718203384664,4.802871857947226,7.9701719362662065,6.198892299341686,0.8770965101908538,14.6991395745792,7.8184150666331655,7.881957856214369,41.087127525990326,34.55413559699292,10.982789869678042,7.9423096788272645,2.82521429437333,0.5966736301494353,2.059164446928051,2.1053914186433693,9.377379934486575,6.968316537262934,7.899118296888178,4.054302187414938,7.883774060426562,1.669033542267399,6.950590062294387,5.158104711982773,6.4757088899622905,6.408011590346863,1.0355661696531138,13.756418049281823,5.62729686360102,9.669888619172056,11.107076509944186,3.5353431337615975,28.942072081845048,2.6512620979010357,6.485819236788306,2.059164446928051,12.5446112428329,13.242937963898944,23.862222063596274,32.962441822318105,6.784721314031095,2.059164446928051,2.059164446928051,2.059164446928051,6.3600463876348705,2.059164446928051,0.9268812218741093,8.037749287135766,9.977552495170151,6.2557893994732074,9.389084828059122,7.989628950122599,11.185362416627212,28.720733480618776,5.531616978490184,0.9939410339997722,0.0,13.423968166974838,3.367806258130697,0.9976866240486917,4.968002346307907,2.819516996652484,2.059164446928051,3.4571841581372134,9.993633124307399,7.997071368219178,2.6693718203384664,2.3695956665369637,2.2106538073385393,4.531372831921908
Ross Dress for Less,24.078729088319637,14.072098473396277,10.674347154812304,12.936754073755194,20.68747330653513,21.026302790688373,13.121811630677568,12.105139969451098,14.56261930247506,18.859781978437045,20.257262468829545,17.400817832268736,15.664365441817015,21.2915249013578,18.001415212770883,1.7067736278376415,15.664365441817015,19.127139629125768,13.907980153245507,19.186548751255003,6.282270912442664,17.449710257391853,12.936754073755194,18.664791576198034,17.497865148545902,16.661241687127635,20.172198928109903,12.936754073755194,19.384491652797504,10.456779924452608,16.021604060602602,18.22623093228064,19.869391775809095,19.350455046332527,14.22973751106065,26.11209742112017,20.828388145054586,21.2915249013578,33.008038456667464,47.33751124947196,24.251063214776014,19.882416431008025,15.247627192069157,13.408586082563335,12.936754073755194,15.306273926005195,18.673835583703116,19.538515400063115,20.90624617684452,17.343825703351555,19.72160000740536,12.981027345827595,19.5209769827462,18.03846560131671,7.269246306254383,19.670145957664033,13.356928604213243,0.8152595506175769,18.950442429005044,4.386493039133166,24.516313387303907,16.735468933175728,15.8599884917919,16.05966253491699,19.75472752963587,12.936754073755194,0.9768832171773973,0.6590389519296538,10.805876553248437,21.233685677453337,19.35391459402323,12.936754073755194,12.936754073755194,12.936754073755194,19.619789973813823,12.936754073755194,14.218765452847272,20.002800961120393,17.642134748357584,19.354438143505256,10.045110939111932,19.058753979454025,14.562079134710595,15.822008007640786,18.645615526184415,14.070571318538564,13.423968166974838,0.0,12.025317194750443,14.072098473396277,18.382459736098365,16.227172908906326,12.936754073755194,16.565038228327825,4.027636469480844,19.961346747463647,16.021604060602602,15.021410158109363,15.630582943920206,17.778346411951382
San Andres Hardware,13.142493818029761,3.171697750782347,6.478512455592142,1.4432673502893958,8.80266597870311,9.099281757747384,12.636275575883664,9.282945803641706,4.088256193994594,7.23755854066111,9.29101527163813,5.886404747017552,4.333989048643295,10.21759722823221,6.974304031404206,13.620284274864778,4.333989048643295,7.475987605632208,8.243046706167794,7.426163547443922,9.830863958807145,5.517383406879078,1.4432673502893958,6.852071164559505,5.860448740370344,5.10947622643054,8.894673721005427,1.4432673502893958,7.486339348383564,7.363219929720413,4.861681199435257,7.191181900117194,7.876712998238405,7.584073615926835,3.5860502947208897,17.972308083231248,8.92115063937259,10.21759722823221,42.01877999656897,37.271610252516034,13.550596201778845,7.884129788818991,6.18835007540316,2.8577839596934287,1.4432673502893958,4.055295306341092,7.656671217155672,7.53230905081454,8.99583808808617,5.879965792235618,7.735951734509058,4.6189644977810795,7.515027738465628,6.168584647017936,6.301957480256514,8.000921445122309,4.239220425649444,12.525602851725784,7.411867994581101,9.096155917345802,13.3378983971091,5.221956851542649,26.86253768027215,5.076401593188948,8.090029061838182,1.4432673502893958,11.068119458580744,12.00368444363027,21.839094775850192,32.63638862260974,7.3501023751671255,1.4432673502893958,1.4432673502893958,1.4432673502893958,7.950034965524946,1.4432673502893958,3.482181018342294,8.00282189288436,7.612640957604706,7.547125565872666,6.106225808484155,7.242874255549614,7.943463529083113,26.53424341957243,6.884597229652072,3.1731927622829805,3.367806258130697,12.025317194750443,0.0,3.171697750782347,7.444330756651212,5.2119474955542415,1.4432673502893958,4.977958127429959,9.343053491511087,7.960917031779627,4.861681199435257,3.391958021721403,4.807539041200834,6.212400436252693
Santa Barbara Backroads Wine Tours,10.257437275211887,0.0,5.745116311348655,1.7298962475127997,6.780378905736768,7.174525994645483,11.408053514254572,12.398775036209335,0.9435250162801821,4.80968863932422,6.370461662082054,3.34415679865977,1.6073694011731126,7.362140804809272,4.037945662954746,15.747916445707613,1.6073694011731126,5.082869898369026,11.121853407684034,5.199510797861022,10.498275722716501,3.8417056556829707,1.7298962475127997,4.7442580240017165,3.488151499640727,2.6428145558770515,6.143330357778461,1.7298962475127997,5.546151978611148,6.672888732296013,1.9596709297235868,4.264085820943237,6.978717795969713,5.363318560193292,0.4544850896274444,14.814828779849071,6.949476272072597,7.362140804809272,42.079480398636086,34.25879602542351,10.585142397976641,6.952093950543817,3.235599392954308,0.6796865999297285,1.7298962475127997,1.2439747735003155,8.448411626466816,6.015281537980678,7.029966184386769,3.27771678717119,6.890290026953087,2.628569181780326,5.997428415029172,4.234240842830807,7.288502321641221,5.624743810346324,1.949584184748952,14.443698009073195,4.881836823826683,10.457392582635727,10.567606973883489,2.6964186585591103,29.44441009023234,2.0585571625061942,5.706696148240413,1.7298962475127997,13.169630391075042,13.925792816899094,24.375772286969884,33.844258934562525,5.83001311002308,1.7298962475127997,1.7298962475127997,1.7298962475127997,5.575243059274489,1.7298962475127997,0.32716018368764177,7.0488249537603265,9.148403693597073,5.401601634082948,9.277489940342035,6.996553172476476,10.67493188103529,29.18868041356367,4.676522303191615,0.003973639952849789,0.9976866240486917,14.072098473396277,3.171697750782347,0.0,4.474824297423494,2.2178474132866026,1.7298962475127997,2.572923152842991,10.770412056972821,7.007948089228062,1.9596709297235868,1.3719156842934546,1.7010724016522916,3.7290059538621976
